group,trial_id,condition,character_set,target_pronoun,target_id,target_image,target_name,target_file,target_x,distractor_pronoun,distractor_id,distractor_image,distractor_name,distractor_file,distractor_x,object_image,object_x,object_y2,object_y3,object_y4, sibling_image,top_left,bottom_left,top_right,bottom_right,correct_description,audio
20,neither_list2_test6,neither,2,he/him,10,HT1,sam,HT1_he_sam.png,525,they/them,15,HT2,brian,HT2_they_brian.png,275,corn.png,725,150,100,50,HT1_brother_sam.png,HT2_brother_brian.png,HT2_sister_brian.png,HT1_brother_sam.png,HT1_sister_sam.png,Sam gave the corn to his brother.,
20,neither_list2_test7,neither,2,he/him,10,HT1,sam,HT1_he_sam.png,275,they/them,15,HT2,brian,HT2_they_brian.png,525,kiwi.png,175,250,300,350,HT1_brother_sam.png,HT1_sister_sam.png,HT1_brother_sam.png,HT2_brother_brian.png,HT2_sister_brian.png,Sam gave the kiwi to his brother.,
20,neither_list2_test8,neither,2,he/him,10,HT1,sam,HT1_he_sam.png,525,they/them,15,HT2,brian,HT2_they_brian.png,275,grapes.png,725,250,300,350,HT1_sister_sam.png,HT2_brother_brian.png,HT2_sister_brian.png,HT1_brother_sam.png,HT1_sister_sam.png,Sam gave the grapes to his sister.,
20,neither_list2_test9,neither,2,he/him,10,HT1,sam,HT1_he_sam.png,275,they/them,15,HT2,brian,HT2_they_brian.png,525,pear.png,175,150,100,50,HT1_sister_sam.png,HT1_sister_sam.png,HT1_brother_sam.png,HT2_sister_brian.png,HT2_brother_brian.png,Sam gave the pear to his sister.,
20,neither_list2_test10,neither,2,he/him,10,HT1,sam,HT1_he_sam.png,525,they/them,15,HT2,brian,HT2_they_brian.png,275,juice.png,725,150,100,50,HT1_brother_sam.png,HT2_sister_brian.png,HT2_brother_brian.png,HT1_brother_sam.png,HT1_sister_sam.png,Sam gave the juice to his brother.,
20,neither_list2_test11,neither,2,she/her,2,ST1,jess,ST1_she_jess.png,275,he/him,10,HT1,sam,HT1_he_sam.png,525,spoon.png,175,250,300,350,ST1_sister_jess.png,ST1_brother_jess.png,ST1_sister_jess.png,HT1_brother_sam.png,HT1_sister_sam.png,Jess gave the spoon to her sister.,
20,neither_list2_test12,neither,2,she/her,2,ST1,jess,ST1_she_jess.png,525,he/him,10,HT1,sam,HT1_he_sam.png,275,broccoli.png,725,250,300,350,ST1_brother_jess.png,HT1_brother_sam.png,HT1_sister_sam.png,ST1_sister_jess.png,ST1_brother_jess.png,Jess gave the broccoli to her brother.,
20,neither_list2_test13,neither,2,she/her,2,ST1,jess,ST1_she_jess.png,275,he/him,10,HT1,sam,HT1_he_sam.png,525,egg.png,175,250,300,350,ST1_brother_jess.png,ST1_sister_jess.png,ST1_brother_jess.png,HT1_sister_sam.png,HT1_brother_sam.png,Jess gave the egg to her brother.,
20,neither_list2_test14,neither,2,she/her,2,ST1,jess,ST1_she_jess.png,525,he/him,10,HT1,sam,HT1_he_sam.png,275,strawberry.png,725,150,100,50,ST1_sister_jess.png,HT1_sister_sam.png,HT1_brother_sam.png,ST1_sister_jess.png,ST1_brother_jess.png,Jess gave the strawberry to her sister.,
20,neither_list2_test15,neither,2,she/her,2,ST1,jess,ST1_she_jess.png,275,he/him,10,HT1,sam,HT1_he_sam.png,525,pineapple.png,175,250,300,350,ST1_brother_jess.png,ST1_sister_jess.png,ST1_brother_jess.png,HT1_brother_sam.png,HT1_sister_sam.png,Jess gave the pineapple to her brother.,
20,neither_list2_test16,neither,2,she/her,2,ST1,jess,ST1_she_jess.png,525,they/them,15,HT2,brian,HT2_they_brian.png,275,banana.png,725,250,300,350,ST1_sister_jess.png,HT2_sister_brian.png,HT2_brother_brian.png,ST1_brother_jess.png,ST1_sister_jess.png,Jess gave the banana to her sister.,
20,neither_list2_test17,neither,2,she/her,2,ST1,jess,ST1_she_jess.png,275,they/them,15,HT2,brian,HT2_they_brian.png,525,bacon.png,175,150,100,50,ST1_sister_jess.png,ST1_sister_jess.png,ST1_brother_jess.png,HT2_brother_brian.png,HT2_sister_brian.png,Jess gave the bacon to her sister.,
20,neither_list2_test18,neither,2,she/her,2,ST1,jess,ST1_she_jess.png,525,they/them,15,HT2,brian,HT2_they_brian.png,275,pizza.png,725,150,100,50,ST1_brother_jess.png,HT2_brother_brian.png,HT2_sister_brian.png,ST1_brother_jess.png,ST1_sister_jess.png,Jess gave the pizza to her brother.,
20,neither_list2_test19,neither,2,she/her,2,ST1,jess,ST1_she_jess.png,275,they/them,15,HT2,brian,HT2_they_brian.png,525,carrot.png,175,250,300,350,ST1_sister_jess.png,ST1_brother_jess.png,ST1_sister_jess.png,HT2_sister_brian.png,HT2_brother_brian.png,Jess gave the carrot to her sister.,
20,neither_list2_test20,neither,2,she/her,2,ST1,jess,ST1_she_jess.png,525,they/them,15,HT2,brian,HT2_they_brian.png,275,lemon.png,725,250,300,350,ST1_brother_jess.png,HT2_sister_brian.png,HT2_brother_brian.png,ST1_sister_jess.png,ST1_brother_jess.png,Jess gave the lemon to her brother.,
20,neither_list2_test21,neither,2,they/them,15,HT2,brian,HT2_they_brian.png,275,she/her,2,ST1,jess,ST1_she_jess.png,525,plate.png,175,150,100,50,HT2_brother_brian.png,HT2_brother_brian.png,HT2_sister_brian.png,ST1_sister_jess.png,ST1_brother_jess.png,Brian gave the plate to their brother.,
20,neither_list2_test22,neither,2,they/them,15,HT2,brian,HT2_they_brian.png,525,she/her,2,ST1,jess,ST1_she_jess.png,275,icecream.png,725,150,100,50,HT2_sister_brian.png,ST1_sister_jess.png,ST1_brother_jess.png,HT2_sister_brian.png,HT2_brother_brian.png,Brian gave the icecream to their sister.,
20,neither_list2_test23,neither,2,they/them,15,HT2,brian,HT2_they_brian.png,275,she/her,2,ST1,jess,ST1_she_jess.png,525,orange.png,175,250,300,350,HT2_sister_brian.png,HT2_brother_brian.png,HT2_sister_brian.png,ST1_brother_jess.png,ST1_sister_jess.png,Brian gave the orange to their sister.,
20,neither_list2_test24,neither,2,they/them,15,HT2,brian,HT2_they_brian.png,525,she/her,2,ST1,jess,ST1_she_jess.png,275,potato.png,725,250,300,350,HT2_brother_brian.png,ST1_brother_jess.png,ST1_sister_jess.png,HT2_sister_brian.png,HT2_brother_brian.png,Brian gave the potato to their brother.,
20,neither_list2_test25,neither,2,they/them,15,HT2,brian,HT2_they_brian.png,275,she/her,2,ST1,jess,ST1_she_jess.png,525,apple.png,175,150,100,50,HT2_sister_brian.png,HT2_sister_brian.png,HT2_brother_brian.png,ST1_sister_jess.png,ST1_brother_jess.png,Brian gave the apple to their sister.,
20,neither_list2_test26,neither,2,they/them,15,HT2,brian,HT2_they_brian.png,525,he/him,10,HT1,sam,HT1_he_sam.png,275,onion.png,725,150,100,50,HT2_brother_brian.png,HT1_brother_sam.png,HT1_sister_sam.png,HT2_brother_brian.png,HT2_sister_brian.png,Brian gave the onion to their brother.,
20,neither_list2_test27,neither,2,they/them,15,HT2,brian,HT2_they_brian.png,275,he/him,10,HT1,sam,HT1_he_sam.png,525,watermelon.png,175,250,300,350,HT2_brother_brian.png,HT2_sister_brian.png,HT2_brother_brian.png,HT1_sister_sam.png,HT1_brother_sam.png,Brian gave the watermelon to their brother.,
20,neither_list2_test28,neither,2,they/them,15,HT2,brian,HT2_they_brian.png,525,he/him,10,HT1,sam,HT1_he_sam.png,275,knife.png,725,250,300,350,HT2_sister_brian.png,HT1_sister_sam.png,HT1_brother_sam.png,HT2_brother_brian.png,HT2_sister_brian.png,Brian gave the knife to their sister.,
20,neither_list2_test29,neither,2,they/them,15,HT2,brian,HT2_they_brian.png,275,he/him,10,HT1,sam,HT1_he_sam.png,525,cookie.png,175,150,100,50,HT2_brother_brian.png,HT2_brother_brian.png,HT2_sister_brian.png,HT1_brother_sam.png,HT1_sister_sam.png,Brian gave the cookie to their brother.,
20,neither_list2_test30,neither,2,they/them,15,HT2,brian,HT2_they_brian.png,525,he/him,10,HT1,sam,HT1_he_sam.png,275,tomato.png,725,150,100,50,HT2_sister_brian.png,HT1_brother_sam.png,HT1_sister_sam.png,HT2_sister_brian.png,HT2_brother_brian.png,Brian gave the tomato to their sister.,
21,neither_list3_test1,neither,3,he/him,11,HT1,brian,HT1_he_brian.png,275,she/her,7,ST3,emily,ST3_she_emily.png,525,chocolate.png,175,250,300,350,HT1_brother_brian.png,HT1_sister_brian.png,HT1_brother_brian.png,ST3_brother_emily.png,ST3_sister_emily.png,Brian gave the chocolate to his brother.,
21,neither_list3_test2,neither,3,he/him,11,HT1,brian,HT1_he_brian.png,525,she/her,7,ST3,emily,ST3_she_emily.png,275,cherries.png,725,250,300,350,HT1_sister_brian.png,ST3_brother_emily.png,ST3_sister_emily.png,HT1_brother_brian.png,HT1_sister_brian.png,Brian gave the cherries to his sister.,
21,neither_list3_test3,neither,3,he/him,11,HT1,brian,HT1_he_brian.png,275,she/her,7,ST3,emily,ST3_she_emily.png,525,avocado.png,175,250,300,350,HT1_sister_brian.png,HT1_brother_brian.png,HT1_sister_brian.png,ST3_sister_emily.png,ST3_brother_emily.png,Brian gave the avocado to his sister.,
21,neither_list3_test4,neither,3,he/him,11,HT1,brian,HT1_he_brian.png,525,she/her,7,ST3,emily,ST3_she_emily.png,275,pumpkin.png,725,250,300,350,HT1_brother_brian.png,ST3_sister_emily.png,ST3_brother_emily.png,HT1_sister_brian.png,HT1_brother_brian.png,Brian gave the pumpkin to his brother.,
21,neither_list3_test5,neither,3,he/him,11,HT1,brian,HT1_he_brian.png,275,she/her,7,ST3,emily,ST3_she_emily.png,525,bread.png,175,150,100,50,HT1_sister_brian.png,HT1_sister_brian.png,HT1_brother_brian.png,ST3_brother_emily.png,ST3_sister_emily.png,Brian gave the bread to his sister.,
21,neither_list3_test6,neither,3,he/him,11,HT1,brian,HT1_he_brian.png,525,they/them,18,HT3,sam,HT3_they_sam.png,275,corn.png,725,150,100,50,HT1_brother_brian.png,HT3_brother_sam.png,HT3_sister_sam.png,HT1_brother_brian.png,HT1_sister_brian.png,Brian gave the corn to his brother.,
21,neither_list3_test7,neither,3,he/him,11,HT1,brian,HT1_he_brian.png,275,they/them,18,HT3,sam,HT3_they_sam.png,525,kiwi.png,175,150,100,50,HT1_brother_brian.png,HT1_brother_brian.png,HT1_sister_brian.png,HT3_brother_sam.png,HT3_sister_sam.png,Brian gave the kiwi to his brother.,
21,neither_list3_test8,neither,3,he/him,11,HT1,brian,HT1_he_brian.png,525,they/them,18,HT3,sam,HT3_they_sam.png,275,grapes.png,725,250,300,350,HT1_sister_brian.png,HT3_brother_sam.png,HT3_sister_sam.png,HT1_brother_brian.png,HT1_sister_brian.png,Brian gave the grapes to his sister.,
21,neither_list3_test9,neither,3,he/him,11,HT1,brian,HT1_he_brian.png,275,they/them,18,HT3,sam,HT3_they_sam.png,525,pear.png,175,150,100,50,HT1_sister_brian.png,HT1_sister_brian.png,HT1_brother_brian.png,HT3_sister_sam.png,HT3_brother_sam.png,Brian gave the pear to his sister.,
21,neither_list3_test10,neither,3,he/him,11,HT1,brian,HT1_he_brian.png,525,they/them,18,HT3,sam,HT3_they_sam.png,275,juice.png,725,150,100,50,HT1_brother_brian.png,HT3_sister_sam.png,HT3_brother_sam.png,HT1_brother_brian.png,HT1_sister_brian.png,Brian gave the juice to his brother.,
21,neither_list3_test11,neither,3,she/her,7,ST3,emily,ST3_she_emily.png,275,he/him,11,HT1,brian,HT1_he_brian.png,525,spoon.png,175,250,300,350,ST3_sister_emily.png,ST3_brother_emily.png,ST3_sister_emily.png,HT1_brother_brian.png,HT1_sister_brian.png,Emily gave the spoon to her sister.,
21,neither_list3_test12,neither,3,she/her,7,ST3,emily,ST3_she_emily.png,525,he/him,11,HT1,brian,HT1_he_brian.png,275,broccoli.png,725,250,300,350,ST3_brother_emily.png,HT1_brother_brian.png,HT1_sister_brian.png,ST3_sister_emily.png,ST3_brother_emily.png,Emily gave the broccoli to her brother.,
21,neither_list3_test13,neither,3,she/her,7,ST3,emily,ST3_she_emily.png,275,he/him,11,HT1,brian,HT1_he_brian.png,525,egg.png,175,150,100,50,ST3_brother_emily.png,ST3_brother_emily.png,ST3_sister_emily.png,HT1_sister_brian.png,HT1_brother_brian.png,Emily gave the egg to her brother.,
21,neither_list3_test14,neither,3,she/her,7,ST3,emily,ST3_she_emily.png,525,he/him,11,HT1,brian,HT1_he_brian.png,275,strawberry.png,725,150,100,50,ST3_sister_emily.png,HT1_sister_brian.png,HT1_brother_brian.png,ST3_sister_emily.png,ST3_brother_emily.png,Emily gave the strawberry to her sister.,
21,neither_list3_test15,neither,3,she/her,7,ST3,emily,ST3_she_emily.png,275,he/him,11,HT1,brian,HT1_he_brian.png,525,pineapple.png,175,250,300,350,ST3_brother_emily.png,ST3_sister_emily.png,ST3_brother_emily.png,HT1_brother_brian.png,HT1_sister_brian.png,Emily gave the pineapple to her brother.,
21,neither_list3_test16,neither,3,she/her,7,ST3,emily,ST3_she_emily.png,525,they/them,18,HT3,sam,HT3_they_sam.png,275,banana.png,725,250,300,350,ST3_sister_emily.png,HT3_sister_sam.png,HT3_brother_sam.png,ST3_brother_emily.png,ST3_sister_emily.png,Emily gave the banana to her sister.,
21,neither_list3_test17,neither,3,she/her,7,ST3,emily,ST3_she_emily.png,275,they/them,18,HT3,sam,HT3_they_sam.png,525,bacon.png,175,150,100,50,ST3_sister_emily.png,ST3_sister_emily.png,ST3_brother_emily.png,HT3_brother_sam.png,HT3_sister_sam.png,Emily gave the bacon to her sister.,
21,neither_list3_test18,neither,3,she/her,7,ST3,emily,ST3_she_emily.png,525,they/them,18,HT3,sam,HT3_they_sam.png,275,pizza.png,725,150,100,50,ST3_brother_emily.png,HT3_brother_sam.png,HT3_sister_sam.png,ST3_brother_emily.png,ST3_sister_emily.png,Emily gave the pizza to her brother.,
21,neither_list3_test19,neither,3,she/her,7,ST3,emily,ST3_she_emily.png,275,they/them,18,HT3,sam,HT3_they_sam.png,525,carrot.png,175,250,300,350,ST3_sister_emily.png,ST3_brother_emily.png,ST3_sister_emily.png,HT3_sister_sam.png,HT3_brother_sam.png,Emily gave the carrot to her sister.,
21,neither_list3_test20,neither,3,she/her,7,ST3,emily,ST3_she_emily.png,525,they/them,18,HT3,sam,HT3_they_sam.png,275,lemon.png,725,250,300,350,ST3_brother_emily.png,HT3_sister_sam.png,HT3_brother_sam.png,ST3_sister_emily.png,ST3_brother_emily.png,Emily gave the lemon to her brother.,
21,neither_list3_test21,neither,3,they/them,18,HT3,sam,HT3_they_sam.png,275,she/her,7,ST3,emily,ST3_she_emily.png,525,plate.png,175,150,100,50,HT3_brother_sam.png,HT3_brother_sam.png,HT3_sister_sam.png,ST3_sister_emily.png,ST3_brother_emily.png,Sam gave the plate to their brother.,
21,neither_list3_test22,neither,3,they/them,18,HT3,sam,HT3_they_sam.png,525,she/her,7,ST3,emily,ST3_she_emily.png,275,icecream.png,725,150,100,50,HT3_sister_sam.png,ST3_sister_emily.png,ST3_brother_emily.png,HT3_sister_sam.png,HT3_brother_sam.png,Sam gave the icecream to their sister.,
21,neither_list3_test23,neither,3,they/them,18,HT3,sam,HT3_they_sam.png,275,she/her,7,ST3,emily,ST3_she_emily.png,525,orange.png,175,250,300,350,HT3_sister_sam.png,HT3_brother_sam.png,HT3_sister_sam.png,ST3_brother_emily.png,ST3_sister_emily.png,Sam gave the orange to their sister.,
21,neither_list3_test24,neither,3,they/them,18,HT3,sam,HT3_they_sam.png,525,she/her,7,ST3,emily,ST3_she_emily.png,275,potato.png,725,250,300,350,HT3_brother_sam.png,ST3_brother_emily.png,ST3_sister_emily.png,HT3_sister_sam.png,HT3_brother_sam.png,Sam gave the potato to their brother.,
21,neither_list3_test25,neither,3,they/them,18,HT3,sam,HT3_they_sam.png,275,she/her,7,ST3,emily,ST3_she_emily.png,525,apple.png,175,150,100,50,HT3_sister_sam.png,HT3_sister_sam.png,HT3_brother_sam.png,ST3_sister_emily.png,ST3_brother_emily.png,Sam gave the apple to their sister.,
21,neither_list3_test26,neither,3,they/them,18,HT3,sam,HT3_they_sam.png,525,he/him,11,HT1,brian,HT1_he_brian.png,275,onion.png,725,150,100,50,HT3_brother_sam.png,HT1_brother_brian.png,HT1_sister_brian.png,HT3_brother_sam.png,HT3_sister_sam.png,Sam gave the onion to their brother.,
21,neither_list3_test27,neither,3,they/them,18,HT3,sam,HT3_they_sam.png,275,he/him,11,HT1,brian,HT1_he_brian.png,525,watermelon.png,175,250,300,350,HT3_brother_sam.png,HT3_sister_sam.png,HT3_brother_sam.png,HT1_sister_brian.png,HT1_brother_brian.png,Sam gave the watermelon to their brother.,
21,neither_list3_test28,neither,3,they/them,18,HT3,sam,HT3_they_sam.png,525,he/him,11,HT1,brian,HT1_he_brian.png,275,knife.png,725,250,300,350,HT3_sister_sam.png,HT1_sister_brian.png,HT1_brother_brian.png,HT3_brother_sam.png,HT3_sister_sam.png,Sam gave the knife to their sister.,
21,neither_list3_test29,neither,3,they/them,18,HT3,sam,HT3_they_sam.png,275,he/him,11,HT1,brian,HT1_he_brian.png,525,cookie.png,175,150,100,50,HT3_brother_sam.png,HT3_brother_sam.png,HT3_sister_sam.png,HT1_brother_brian.png,HT1_sister_brian.png,Sam gave the cookie to their brother.,
21,neither_list3_test30,neither,3,they/them,18,HT3,sam,HT3_they_sam.png,525,he/him,11,HT1,brian,HT1_he_brian.png,275,tomato.png,725,150,100,50,HT3_sister_sam.png,HT1_brother_brian.png,HT1_sister_brian.png,HT3_sister_sam.png,HT3_brother_sam.png,Sam gave the tomato to their sister.,
22,neither_list4_test1,neither,4,he/him,13,HT2,dan,HT2_he_dan.png,275,she/her,5,ST2,sam,ST2_she_sam.png,525,chocolate.png,175,150,100,50,HT2_brother_dan.png,HT2_brother_dan.png,HT2_sister_dan.png,ST2_brother_sam.png,ST2_sister_sam.png,Dan gave the chocolate to his brother.,
22,neither_list4_test2,neither,4,he/him,13,HT2,dan,HT2_he_dan.png,525,she/her,5,ST2,sam,ST2_she_sam.png,275,cherries.png,725,150,100,50,HT2_sister_dan.png,ST2_brother_sam.png,ST2_sister_sam.png,HT2_sister_dan.png,HT2_brother_dan.png,Dan gave the cherries to his sister.,
22,neither_list4_test3,neither,4,he/him,13,HT2,dan,HT2_he_dan.png,275,she/her,5,ST2,sam,ST2_she_sam.png,525,avocado.png,175,250,300,350,HT2_sister_dan.png,HT2_brother_dan.png,HT2_sister_dan.png,ST2_sister_sam.png,ST2_brother_sam.png,Dan gave the avocado to his sister.,
22,neither_list4_test4,neither,4,he/him,13,HT2,dan,HT2_he_dan.png,525,she/her,5,ST2,sam,ST2_she_sam.png,275,pumpkin.png,725,250,300,350,HT2_brother_dan.png,ST2_sister_sam.png,ST2_brother_sam.png,HT2_sister_dan.png,HT2_brother_dan.png,Dan gave the pumpkin to his brother.,
22,neither_list4_test5,neither,4,he/him,13,HT2,dan,HT2_he_dan.png,275,she/her,5,ST2,sam,ST2_she_sam.png,525,bread.png,175,150,100,50,HT2_sister_dan.png,HT2_sister_dan.png,HT2_brother_dan.png,ST2_brother_sam.png,ST2_sister_sam.png,Dan gave the bread to his sister.,
22,neither_list4_test6,neither,4,he/him,13,HT2,dan,HT2_he_dan.png,525,they/them,3,ST1,emily,ST1_they_emily.png,275,corn.png,725,150,100,50,HT2_brother_dan.png,ST1_brother_emily.png,ST1_sister_emily.png,HT2_brother_dan.png,HT2_sister_dan.png,Dan gave the corn to his brother.,
22,neither_list4_test7,neither,4,he/him,13,HT2,dan,HT2_he_dan.png,275,they/them,3,ST1,emily,ST1_they_emily.png,525,kiwi.png,175,250,300,350,HT2_brother_dan.png,HT2_sister_dan.png,HT2_brother_dan.png,ST1_brother_emily.png,ST1_sister_emily.png,Dan gave the kiwi to his brother.,
22,neither_list4_test8,neither,4,he/him,13,HT2,dan,HT2_he_dan.png,525,they/them,3,ST1,emily,ST1_they_emily.png,275,grapes.png,725,250,300,350,HT2_sister_dan.png,ST1_brother_emily.png,ST1_sister_emily.png,HT2_brother_dan.png,HT2_sister_dan.png,Dan gave the grapes to his sister.,
22,neither_list4_test9,neither,4,he/him,13,HT2,dan,HT2_he_dan.png,275,they/them,3,ST1,emily,ST1_they_emily.png,525,pear.png,175,150,100,50,HT2_sister_dan.png,HT2_sister_dan.png,HT2_brother_dan.png,ST1_sister_emily.png,ST1_brother_emily.png,Dan gave the pear to his sister.,
22,neither_list4_test10,neither,4,he/him,13,HT2,dan,HT2_he_dan.png,525,they/them,3,ST1,emily,ST1_they_emily.png,275,juice.png,725,150,100,50,HT2_brother_dan.png,ST1_sister_emily.png,ST1_brother_emily.png,HT2_brother_dan.png,HT2_sister_dan.png,Dan gave the juice to his brother.,
22,neither_list4_test11,neither,4,she/her,5,ST2,sam,ST2_she_sam.png,275,he/him,13,HT2,dan,HT2_he_dan.png,525,spoon.png,175,150,100,50,ST2_sister_sam.png,ST2_sister_sam.png,ST2_brother_sam.png,HT2_brother_dan.png,HT2_sister_dan.png,Sam gave the spoon to her sister.,
22,neither_list4_test12,neither,4,she/her,5,ST2,sam,ST2_she_sam.png,525,he/him,13,HT2,dan,HT2_he_dan.png,275,broccoli.png,725,250,300,350,ST2_brother_sam.png,HT2_brother_dan.png,HT2_sister_dan.png,ST2_sister_sam.png,ST2_brother_sam.png,Sam gave the broccoli to her brother.,
22,neither_list4_test13,neither,4,she/her,5,ST2,sam,ST2_she_sam.png,275,he/him,13,HT2,dan,HT2_he_dan.png,525,egg.png,175,150,100,50,ST2_brother_sam.png,ST2_brother_sam.png,ST2_sister_sam.png,HT2_sister_dan.png,HT2_brother_dan.png,Sam gave the egg to her brother.,
22,neither_list4_test14,neither,4,she/her,5,ST2,sam,ST2_she_sam.png,525,he/him,13,HT2,dan,HT2_he_dan.png,275,strawberry.png,725,150,100,50,ST2_sister_sam.png,HT2_sister_dan.png,HT2_brother_dan.png,ST2_sister_sam.png,ST2_brother_sam.png,Sam gave the strawberry to her sister.,
22,neither_list4_test15,neither,4,she/her,5,ST2,sam,ST2_she_sam.png,275,he/him,13,HT2,dan,HT2_he_dan.png,525,pineapple.png,175,250,300,350,ST2_brother_sam.png,ST2_sister_sam.png,ST2_brother_sam.png,HT2_brother_dan.png,HT2_sister_dan.png,Sam gave the pineapple to her brother.,
22,neither_list4_test16,neither,4,she/her,5,ST2,sam,ST2_she_sam.png,525,they/them,3,ST1,emily,ST1_they_emily.png,275,banana.png,725,250,300,350,ST2_sister_sam.png,ST1_sister_emily.png,ST1_brother_emily.png,ST2_brother_sam.png,ST2_sister_sam.png,Sam gave the banana to her sister.,
22,neither_list4_test17,neither,4,she/her,5,ST2,sam,ST2_she_sam.png,275,they/them,3,ST1,emily,ST1_they_emily.png,525,bacon.png,175,150,100,50,ST2_sister_sam.png,ST2_sister_sam.png,ST2_brother_sam.png,ST1_brother_emily.png,ST1_sister_emily.png,Sam gave the bacon to her sister.,
22,neither_list4_test18,neither,4,she/her,5,ST2,sam,ST2_she_sam.png,525,they/them,3,ST1,emily,ST1_they_emily.png,275,pizza.png,725,150,100,50,ST2_brother_sam.png,ST1_brother_emily.png,ST1_sister_emily.png,ST2_brother_sam.png,ST2_sister_sam.png,Sam gave the pizza to her brother.,
